Player,Year,Quarter,Min,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,,,
K. Bryant,2003,4,4,LAL,24,1,0,1,3,1,0,2,0,0,1,0,1,1,100,0,2,2,0,0,0,0,0,3.4,0,0,-3,,,
K. Bryant,2003,4,3,LAL,24,1,0,1,2,1,0,2,0,0,1,0,1,1,100,0,2,2,0,0,0,0,0,3.4,0,0,0,,,
K. Bryant,2003,4,2,LAL,24,1,0,1,1,1,0,2,0,0,1,0,1,1,100,0,2,2,0,0,0,0,0,3.4,0,0,-2,,,
K. Bryant,2003,4,1,LAL,24,1,0,1,1,0,0,2,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2.4,0,0,-2,,,
K. Bryant,2003,4,0.5,LAL,24,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.2,0,0,-4,,,
K. Bryant,2004,4,5,LAL,25,2,2,0,3,5,2,3,66.7,0,0,0,1,2,50,0,0,0,1,0,1,0,0,9.5,0,0,5,,,
K. Bryant,2004,4,4,LAL,25,1,1,0,2,5,2,2,100,0,0,0,1,2,50,0,0,0,0,0,1,0,0,8,0,0,2,,,
K. Bryant,2004,4,3,LAL,25,1,1,0,1,4,2,2,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,3,,,
K. Bryant,2004,4,2,LAL,25,1,1,0,1,4,2,2,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,5,,,
K. Bryant,2004,4,1,LAL,25,1,1,0,0,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,,,
K. Bryant,2004,4,0.5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. Bryant,2006,4,5,LAL,27,2,1,1,7,10,4,4,100,0,0,0,2,2,100,0,0,0,0,0,0,0,0,10,0,0,1,,,
K. Bryant,2006,4,4,LAL,27,2,1,1,6,8,3,3,100,0,0,0,2,2,100,0,0,0,0,0,0,0,0,8,0,0,-1,,,
K. Bryant,2006,4,3,LAL,27,2,1,1,4,4,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,
K. Bryant,2006,4,2,LAL,27,1,1,0,2,4,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,,,
K. Bryant,2006,4,1,LAL,27,1,1,0,1,4,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,,,
K. Bryant,2006,4,0.5,LAL,27,1,1,0,1,4,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,,,
K. Bryant,2007,4,5,LAL,29,1,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-6,,,
K. Bryant,2007,4,4,LAL,29,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-6,,,
K. Bryant,2007,4,3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. Bryant,2007,4,2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. Bryant,2007,4,1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. Bryant,2007,4,0.5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. Bryant,2009,4,5,LAL,30,2,2,0,5,6,3,5,60,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.5,0,0,6,,,
K. Bryant,2009,4,4,LAL,30,2,2,0,3,4,2,3,66.7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.5,0,0,7,,,
K. Bryant,2009,4,3,LAL,30,2,2,0,2,2,1,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,0,0,5,,,
K. Bryant,2009,4,2,LAL,30,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,3,,,
K. Bryant,2009,4,1,LAL,30,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,3,,,
K. Bryant,2009,4,0.5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
